,sciName,comName,speciesCode,category,taxonOrder,bandingCodes,comNameCodes,sciNameCodes,order,familyCode,familyComName,familySciName,reportAs,extinct,extinctYear
14134,Cochoa purpurea,Purple Cochoa,purcoc1,species,28244.0,[],['PUCO'],['COPU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14135,Cochoa viridis,Green Cochoa,grecoc1,species,28245.0,[],['GRCO'],['COVI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14136,Cochoa purpurea/viridis,Purple/Green Cochoa,y01009,slash,28246.0,[],"['PUCO', 'GRCO']","['COVI', 'COPU']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14137,Cochoa beccarii,Sumatran Cochoa,sumcoc1,species,28247.0,[],['SUCO'],['COBE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14138,Cochoa azurea,Javan Cochoa,javcoc1,species,28248.0,[],['JACO'],['COAZ'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14139,Ixoreus naevius,Varied Thrush,varthr,species,28249.0,['VATH'],[],['IXNA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14140,Catharus gracilirostris,Black-billed Nightingale-Thrush,bbnthr1,species,28253.0,['BBNT'],[],['CAGR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14141,Catharus aurantiirostris,Orange-billed Nightingale-Thrush,obnthr1,species,28256.0,['OBNT'],[],['CAAU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14142,Catharus aurantiirostris [melpomene Group],Orange-billed Nightingale-Thrush (Brown-headed),orbnit1,issf,28257.0,[],['OBNT'],['CAAU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,obnthr1,,
14143,Catharus aurantiirostris [griseiceps Group],Orange-billed Nightingale-Thrush (Gray-headed),orbnit2,issf,28263.0,[],['OBNT'],['CAAU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,obnthr1,,
14144,Catharus aurantiirostris [aurantiirostris Group],Orange-billed Nightingale-Thrush (Orange-billed),orbnit3,issf,28267.0,[],['OBNT'],['CAAU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,obnthr1,,
14145,Catharus fuscater,Slaty-backed Nightingale-Thrush,sbnthr1,species,28274.0,['SBNT'],[],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14146,Catharus fuscater hellmayri,Slaty-backed Nightingale-Thrush (Talamanca),slbnit2,issf,28275.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14147,Catharus fuscater mirabilis,Slaty-backed Nightingale-Thrush (Pirre),slbnit3,issf,28276.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14148,Catharus fuscater arcanus,Slaty-backed Nightingale-Thrush (Darien),slbnit9,issf,28277.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14149,Catharus fuscater fuscater/sanctaemartae,Slaty-backed Nightingale-Thrush (Cordilleran),slbnit1,issf,28278.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14150,Catharus fuscater opertaneus/tenebris,Slaty-backed Nightingale-Thrush (Antioquia),slbnit13,issf,28281.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14151,Catharus fuscater [berlepschi Group],Slaty-backed Nightingale-Thrush (Trans-Andean),slbnit14,issf,28284.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14152,Catharus fuscater mentalis,Slaty-backed Nightingale-Thrush (Bolivian),slbnit8,issf,28288.0,[],['SBNT'],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sbnthr1,,
14153,Catharus occidentalis,Russet Nightingale-Thrush,runthr1,species,28289.0,['RUNT'],['RNTH'],['CAOC'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14154,Catharus frantzii,Ruddy-capped Nightingale-Thrush,rcnthr1,species,28294.0,['RCNT'],[],['CAFR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14155,Catharus occidentalis/frantzii,Russet/Ruddy-capped Nightingale-Thrush,y00426,slash,28302.0,[],"['RCNT', 'RNTH', 'RUNT']","['CAOC', 'CAFR']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14156,Catharus mexicanus,Black-headed Nightingale-Thrush,bhnthr1,species,28303.0,['BHNT'],[],['CAME'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14157,Catharus dryas,Yellow-throated Nightingale-Thrush,spnthr1,species,28307.0,['YTNT'],"['GNTH', 'GONT']",['CADR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14158,Catharus maculatus,Speckled Nightingale-Thrush,sponit2,species,28310.0,[],"['SCNT', 'SPNT', 'SNTH']",['CAMA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14159,Catharus fuscescens,Veery,veery,species,28313.0,['VEER'],[],['CAFU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14160,Catharus minimus,Gray-cheeked Thrush,gycthr,species,28318.0,['GCTH'],[],['CAMI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14161,Catharus bicknelli,Bicknell's Thrush,bicthr,species,28321.0,['BITH'],[],['CABI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14162,Catharus fuscescens x bicknelli,Veery x Bicknell's Thrush (hybrid),x00865,hybrid,28322.0,[],"['VEER', 'BITH']","['CABI', 'CAFU']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14163,Catharus minimus/bicknelli,Gray-cheeked/Bicknell's Thrush,y00225,slash,28323.0,['GCBT'],"['BITH', 'GCTH']","['CAMI', 'CABI']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14164,Catharus ustulatus,Swainson's Thrush,swathr,species,28324.0,['SWTH'],['RBTH'],['CAUS'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14165,Catharus ustulatus [ustulatus Group],Swainson's Thrush (Russet-backed),swathr1,issf,28325.0,[],"['RBTH', 'SWTH']",['CAUS'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,swathr,,
14166,Catharus ustulatus [swainsoni Group],Swainson's Thrush (Olive-backed),swathr2,issf,28329.0,[],"['RBTH', 'SWTH']",['CAUS'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,swathr,,
14167,Catharus guttatus,Hermit Thrush,herthr,species,28333.0,['HETH'],[],['CAGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14168,Catharus guttatus [guttatus Group],Hermit Thrush (guttatus Group),herthr1,issf,28334.0,[],['HETH'],['CAGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,herthr,,
14169,Catharus guttatus [auduboni Group],Hermit Thrush (auduboni Group),herthr2,issf,28339.0,[],['HETH'],['CAGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,herthr,,
14170,Catharus guttatus faxoni/crymophilus,Hermit Thrush (faxoni/crymophilus),herthr3,issf,28343.0,[],['HETH'],['CAGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,herthr,,
14171,Catharus sp.,Catharus sp.,cathus,spuh,28346.0,[],[],[],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14172,Hylocichla mustelina,Wood Thrush,woothr,species,28347.0,['WOTH'],[],['HYMU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14173,Entomodestes coracinus,Black Solitaire,blasol1,species,28348.0,[],['BLSO'],['ENCO'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14174,Entomodestes leucotis,White-eared Solitaire,whesol1,species,28349.0,[],['WESO'],['ENLE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14175,Cichlopsis leucogenys,Rufous-brown Solitaire,rubsol1,species,28350.0,[],"['RBSS', 'RBSO']",['CILE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14176,Cichlopsis leucogenys chubbi,Rufous-brown Solitaire (Chestnut-throated),rubsol2,issf,28351.0,[],"['RBSS', 'RBSO']",['CILE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,rubsol1,,
14177,Cichlopsis leucogenys peruviana,Rufous-brown Solitaire (Peruvian),rubsol3,issf,28352.0,[],"['RBSO', 'RBSS']",['CILE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,rubsol1,,
14178,Cichlopsis leucogenys gularis,Rufous-brown Solitaire (Guianan),rubsol4,issf,28353.0,[],"['RBSO', 'RBSS']",['CILE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,rubsol1,,
14179,Cichlopsis leucogenys leucogenys,Rufous-brown Solitaire (Rufous-brown),rubsol5,issf,28354.0,[],"['RBSS', 'RBSO']",['CILE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,rubsol1,,
14180,Ridgwayia pinicola,Aztec Thrush,aztthr,species,28355.0,['AZTH'],[],['RIPI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14181,Geokichla sibirica,Siberian Thrush,sibthr1,species,28356.0,[],['SITH'],['GESI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14182,Geokichla sibirica sibirica,Siberian Thrush (Continental),sibthr2,issf,28357.0,[],['SITH'],['GESI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sibthr1,,
14183,Geokichla sibirica davisoni,Siberian Thrush (Sakhalin),sibthr3,issf,28358.0,[],['SITH'],['GESI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,sibthr1,,
14184,Geokichla wardii,Pied Thrush,piethr1,species,28359.0,[],['PITH'],['GEWA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14185,Geokichla guttata,Spotted Ground-Thrush,spgthr1,species,28360.0,[],"['SPGT', 'SGTH']",['GEGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14186,Geokichla guttata maxis,Spotted Ground-Thrush (Lotti),spogrt1,issf,28361.0,[],"['SPGT', 'SGTH']",['GEGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,spgthr1,,
14187,Geokichla guttata lippensi,Spotted Ground-Thrush (Upemba),spogrt2,issf,28362.0,[],"['SPGT', 'SGTH']",['GEGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,spgthr1,,
14188,Geokichla guttata [guttata Group],Spotted Ground-Thrush (Spotted),spogrt3,issf,28363.0,[],"['SPGT', 'SGTH']",['GEGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,spgthr1,,
14189,Geokichla camaronensis,Black-eared Ground-Thrush,bkegrt1,species,28367.0,[],['BEGT'],['GECA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14190,Geokichla camaronensis camaronensis,Black-eared Ground-Thrush (Cameroon),bkegrt2,issf,28368.0,[],['BEGT'],['GECA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,bkegrt1,,
14191,Geokichla camaronensis graueri,Black-eared Ground-Thrush (Grauer's),bkegrt3,issf,28369.0,[],['BEGT'],['GECA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,bkegrt1,,
14192,Geokichla princei,Gray Ground-Thrush,grygrt1,species,28370.0,[],"['GRGT', 'GGTH']",['GEPR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14193,Geokichla princei princei,Gray Ground-Thrush (Prince's),grygrt2,issf,28371.0,[],"['GRGT', 'GGTH']",['GEPR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,grygrt1,,
14194,Geokichla princei batesi,Gray Ground-Thrush (Bates's),grygrt3,issf,28372.0,[],"['GRGT', 'GGTH']",['GEPR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,grygrt1,,
14195,Geokichla crossleyi,Crossley's Ground-Thrush,crgthr1,species,28373.0,[],"['CRGT', 'CGTH']",['GECR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14196,Geokichla crossleyi crossleyi,Crossley's Ground-Thrush (Crossley's),crogrt1,issf,28374.0,[],"['CGTH', 'CRGT']",['GECR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,crgthr1,,
14197,Geokichla crossleyi pilettei,Crossley's Ground-Thrush (Itombwe),crogrt2,issf,28375.0,[],"['CGTH', 'CRGT']",['GECR'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,crgthr1,,
14198,Geokichla oberlaenderi,Oberländer's Ground-Thrush,obgthr1,species,28376.0,[],"['OGTH', 'OBGT']",['GEOB'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14199,Geokichla piaggiae,Abyssinian Ground-Thrush,abgthr1,species,28377.0,[],"['AGTH', 'ABGT']",['GEPI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14200,Geokichla piaggiae [piaggiae Group],Abyssinian Ground-Thrush (Abyssinian),abygrt1,issf,28378.0,[],"['ABGT', 'AGTH']",['GEPI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,abgthr1,,
14201,Geokichla piaggiae tanganjicae,Abyssinian Ground-Thrush (Kivu),kigthr1,issf,28384.0,[],"['AGTH', 'ABGT']",['GEPI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,abgthr1,,
14202,Geokichla gurneyi,Orange Ground-Thrush,orgthr1,species,28385.0,[],"['OGTH', 'ORGT']",['GEGU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14203,Geokichla spiloptera,Spot-winged Thrush,spwthr1,species,28391.0,[],['SWTH'],['GESP'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14204,Geokichla cinerea,Ashy Thrush,ashthr1,species,28392.0,[],['ASTH'],['GECI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14205,Geokichla dumasi,Buru Thrush,burthr1,species,28393.0,[],['BUTH'],['GEDU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14206,Geokichla joiceyi,Seram Thrush,serthr2,species,28394.0,[],['SETH'],['GEJO'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14207,Geokichla interpres,Chestnut-capped Thrush,chcthr1,species,28395.0,[],['CCTH'],['GEIN'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14208,Geokichla leucolaema,Enggano Thrush,engthr1,species,28396.0,[],['ENTH'],['GELE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14209,Geokichla dohertyi,Chestnut-backed Thrush,chbthr1,species,28397.0,[],['CBTH'],['GEDO'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14210,Geokichla peronii,Orange-banded Thrush,orbthr1,species,28398.0,[],"['OSTH', 'OBTH']",['GEPE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14211,Geokichla schistacea,Slaty-backed Thrush,slbthr1,species,28401.0,[],['SBTH'],['GESC'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14212,Geokichla erythronota,Rusty-backed Thrush,rubthr2,species,28402.0,[],['RBTH'],['GEER'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14213,Geokichla mendeni,Red-and-black Thrush,rabthr1,species,28405.0,[],['RABT'],['GEME'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14214,Geokichla citrina,Orange-headed Thrush,orhthr1,species,28406.0,[],['OHTH'],['GECI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14215,Geokichla citrina [citrina Group],Orange-headed Thrush (Orange-headed),orhthr2,issf,28407.0,[],['OHTH'],['GECI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,orhthr1,,
14216,Geokichla citrina cyanota,Orange-headed Thrush (White-throated),orhthr3,issf,28414.0,[],['OHTH'],['GECI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,orhthr1,,
14217,Geokichla citrina albogularis/andamanensis,Orange-headed Thrush (Plain-winged),orhthr4,issf,28415.0,[],['OHTH'],['GECI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,orhthr1,,
14218,Geokichla citrina [aurimacula Group],Orange-headed Thrush (Buff-throated),orhthr5,issf,28418.0,[],['OHTH'],['GECI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,orhthr1,,
14219,Geokichla sp.,Geokichla sp.,geokic1,spuh,28422.0,[],[],[],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14220,Turdus mupinensis,Chinese Thrush,chithr2,species,28423.0,[],['CHTH'],['TUMU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14221,Turdus simensis,Ethiopian Thrush,grothr2,species,28424.0,[],['ETTH'],['TUSI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14222,Turdus litsitsirupa,Groundscraper Thrush,grothr1,species,28425.0,[],['GRTH'],['TULI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14223,Turdus viscivorus,Mistle Thrush,misthr1,species,28429.0,['MITH'],[],['TUVI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14224,Turdus philomelos,Song Thrush,sonthr1,species,28433.0,['SOTH'],[],['TUPH'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14225,Turdus tephronotus,African Bare-eyed Thrush,abethr1,species,28438.0,[],"['BETH', 'ABET']",['TUTE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14226,Turdus ludoviciae,Somali Thrush,somthr1,species,28439.0,[],['SOTH'],['TULU'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14227,Turdus menachensis,Yemen Thrush,yemthr1,species,28440.0,[],['YETH'],['TUME'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14228,Turdus mandarinus,Chinese Blackbird,chibla1,species,28441.0,[],['CHBL'],['TUMA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14229,Turdus bewsheri,Comoro Thrush,comthr1,species,28444.0,[],['COTH'],['TUBE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14230,Turdus libonyana,Kurrichane Thrush,kurthr1,species,28448.0,[],['KUTH'],['TULI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14231,Turdus olivaceus,Olive Thrush,olithr2,species,28453.0,[],"['OLTH', 'SAOT']",['TUOL'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14232,Turdus abyssinicus,Abyssinian Thrush,abythr1,species,28460.0,[],"['OLTH', 'ABTH']",['TUAB'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14233,Turdus abyssinicus oldeani,Abyssinian Thrush (Ngorongoro),abythr2,issf,28461.0,[],"['OLTH', 'ABTH']",['TUAB'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,abythr1,,
14234,Turdus abyssinicus [abyssinicus Group],Abyssinian Thrush (Abyssinian),abythr3,issf,28462.0,[],"['OLTH', 'ABTH']",['TUAB'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,abythr1,,
14235,Turdus helleri,Taita Thrush,taithr1,species,28468.0,[],['TATH'],['TUHE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14236,Turdus roehli,Usambara Thrush,usathr1,species,28469.0,[],['USTH'],['TURO'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14237,Turdus xanthorhynchus,Principe Thrush,prithr1,species,28470.0,[],['PRTH'],['TUXA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14238,Turdus olivaceofuscus,Sao Tome Thrush,satthr1,species,28471.0,[],['STTH'],['TUOL'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14239,Turdus niveiceps,Taiwan Thrush,islthr24,species,28472.0,[],['TATH'],['TUNI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14240,Turdus boulboul,Gray-winged Blackbird,gywbla1,species,28473.0,[],['GWBL'],['TUBO'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14241,Turdus simillimus,Indian Blackbird,eurbla2,species,28474.0,[],['INBL'],['TUSI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14242,Turdus simillimus simillimus/bourdilloni,Indian Blackbird (Indian),indbla1,issf,28475.0,[],['INBL'],['TUSI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,eurbla2,,
14243,Turdus simillimus nigropileus,Indian Blackbird (Black-capped),indbla2,issf,28478.0,[],['INBL'],['TUSI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,eurbla2,,
14244,Turdus simillimus kinnisii,Indian Blackbird (Sri Lanka),indbla3,issf,28479.0,[],['INBL'],['TUSI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,eurbla2,,
14245,Turdus pelios,African Thrush,afrthr1,species,28480.0,[],['AFTH'],['TUPE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14246,Turdus pelios [pelios Group],African Thrush (African),afrthr2,issf,28481.0,[],['AFTH'],['TUPE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,afrthr1,,
14247,Turdus pelios nigrilorum/poensis,African Thrush (Black-lored),afrthr3,issf,28488.0,[],['AFTH'],['TUPE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,afrthr1,,
14248,Turdus pelios stormsi/graueri,African Thrush (Orange-bellied),afrthr4,issf,28491.0,[],['AFTH'],['TUPE'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,afrthr1,,
14249,Turdus smithi,Karoo Thrush,karthr1,species,28494.0,[],['KATH'],['TUSM'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14250,Turdus olivaceus x smithi,Olive x Karoo Thrush (hybrid),x01034,hybrid,28495.0,[],"['OLTH', 'SAOT', 'KATH']","['TUSM', 'TUOL']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14251,Turdus olivaceus/smithi,Olive/Karoo Thrush,y01008,slash,28496.0,[],"['OLTH', 'SAOT', 'KATH']","['TUSM', 'TUOL']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14252,Turdus iliacus,Redwing,redwin,species,28497.0,['REDW'],[],['TUIL'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14253,Turdus iliacus coburni,Redwing (Icelandic),redwin1,issf,28498.0,[],['REDW'],['TUIL'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,redwin,,
14254,Turdus iliacus iliacus,Redwing (Eurasian),redwin2,issf,28499.0,[],['REDW'],['TUIL'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,redwin,,
14255,Turdus merula,Eurasian Blackbird,eurbla,species,28500.0,['EUBB'],"['COBL', 'EUBL']",['TUME'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14256,Turdus unicolor,Tickell's Thrush,ticthr1,species,28508.0,[],['TITH'],['TUUN'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14257,Turdus dissimilis,Black-breasted Thrush,blbthr2,species,28509.0,[],['BBTH'],['TUDI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14258,Turdus hortulorum,Gray-backed Thrush,gybthr1,species,28510.0,[],['GBTH'],['TUHO'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14259,Turdus cardis,Japanese Thrush,japthr1,species,28511.0,[],['JATH'],['TUCA'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14260,Turdus dissimilis x cardis,Black-breasted x Japanese Thrush (hybrid),x01043,hybrid,28512.0,[],"['JATH', 'BBTH']","['TUCA', 'TUDI']",Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14261,Turdus mindorensis,Mindoro Island-Thrush,islthr22,species,28513.0,[],"['ISTH', 'MITH', 'MIIT']",['TUMI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14262,Turdus thomassoni,Luzon Island-Thrush,islthr36,species,28514.0,[],"['ISTH', 'LITH', 'LUIT']",['TUTH'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14263,Turdus thomassoni [undescribed Sibuyan form],Luzon Island-Thrush (undescribed Sibuyan form),luzist1,form,28517.0,[],"['ISTH', 'LITH', 'LUIT']",['TUTH'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,islthr36,,
14264,Turdus nigrorum,Mindanao Island-Thrush,minist1,species,28518.0,[],"['ISTH', 'MITH', 'MIIT']",['TUNI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,,,
14265,Turdus nigrorum nigrorum,Mindanao Island-Thrush (Negros),islthr23,issf,28519.0,[],"['ISTH', 'MITH', 'MIIT']",['TUNI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,minist1,,
14266,Turdus nigrorum malindangensis,Mindanao Island-Thrush (Malindang),islthr20,issf,28520.0,[],"['ISTH', 'MITH', 'MIIT']",['TUNI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,minist1,,
14267,Turdus nigrorum katanglad,Mindanao Island-Thrush (Katanglad),islthr15,issf,28521.0,[],"['ISTH', 'MITH', 'MIIT']",['TUNI'],Passeriformes,turdid1,Thrushes and Allies,Turdidae,minist1,,
